anime_id,Name,Score,Genres,English name,Episodes
30582,"That's Hanakappa Musical: Pan to Gohan, Docchi nano!?",Unknown,"Kids, Comedy, Music",Unknown,1
30583,Futa-bu! Mix: Futanari World,6.71,"Hentai, School, Yuri",Unknown,1
30585,Taifuu no Noruda,6.24,"Drama, School, Sci-Fi, Supernatural",Typhoon Noruda,1
30600,Military! Special,5.37,"Military, Comedy, Ecchi",Unknown,1
30602,Great Hunt,Unknown,"Comedy, Music",Unknown,19
30605,Uwabaki Cook no Tekitou Uranai!,Unknown,Comedy,Unknown,125
30614,Ane Yome Quartet,7.22,Hentai,Unknown,2
30617,Animegatari,5.74,Comedy,Unknown,8
30625,Princess Princess Specials,6.44,"Comedy, School, Shoujo",Unknown,12
30634,Chikyuu wo Mitsumete,Unknown,"Space, Sci-Fi",Unknown,1
30641,Yankee-kun na Yamada-kun to Megane-chan to Majo,7.05,"Comedy, School, Shounen",Unknown,1
30646,Perman (1983) Specials,6.01,"Comedy, Kids",Unknown,3
30647,Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date,5.53,Romance,Unknown,1
30648,Stitch!: Zutto Saikou no Tomodachi Special,5.8,"Adventure, Comedy, Kids",Heroes are Hard,1
30649,Shin Atashin'chi,7.19,"Slice of Life, Comedy",Unknown,26
30651,Itoshi no Muco,6.79,"Slice of Life, Comedy",Lovely Muuuuuuuco!,25
30652,Long Riders!,6.64,"Slice of Life, Comedy, Sports, Shounen",Long Riders!,12
30654,Ansatsu Kyoushitsu 2nd Season,8.54,"Action, Comedy, School, Shounen",Assassination Classroom Second Season,25
30658,Gakuen no Ikenie: Nagusami Mono to Kashita Kyonyuu Furyou Shoujo,5.84,Hentai,Unknown,1
30659,Nouryou Anime: Denkyuu Ika Matsuri,4.59,"Psychological, Dementia, Horror",Squid Festival,1
30663,Docchi mo Maid,4.24,"Action, Comedy, Magic, Ecchi, Shoujo Ai",Unknown,1
30664,Jinkou no Rakuen,4.97,Dementia,Artificial Paradise,1
30665,4.Eyes,4.29,Dementia,Unknown,1
30666,Memories: Younenki no Joukei,4.67,Dementia,Scenes of My Childhood,1
30667,Youshi Kei: Mou Hitotsu no Nijiiro Toshi,4.94,Dementia,Youshi Kei:Another Rainbow City,1
30668,Walking Man,4.17,Dementia,Unknown,1
30669,Why Re-Mix 2002,4.92,Dementia,Unknown,1
30673,Made in Japan,5.68,Comedy,Made in Japan,1
30679,Queen's Blade: Grimoire,6.19,"Action, Adventure, Ecchi, Fantasy",Unknown,2
30686,Pokemon XY: Hoopa no Odemashi Daisakusen!!,6.12,"Comedy, Fantasy, Kids",Unknown,6
30694,Dragon Ball Super,7.42,"Action, Adventure, Comedy, Super Power, Martial Arts, Fantasy, Shounen",Dragon Ball Super,131
30695,Pop in Q,6.25,"Music, Fantasy",Unknown,1
30702,Victorian Maid Maria no Houshi,7.27,Hentai,Unknown,1
30704,Kakko Kawaii Sengen! Specials,Unknown,Comedy,Unknown,14
30705,Makura no Danshi,4.51,Slice of Life,makuranodanshi,12
30709,Kamisama Hajimemashita: Kako-hen,8.37,"Comedy, Demons, Supernatural, Romance, Fantasy, Shoujo",Unknown,4
30711,Code Geass: Boukoku no Akito 5 - Itoshiki Mono-tachi e,7.16,"Action, Military, Mecha",Code Geass:Akito the Exiled - To Beloved Ones,1
30714,Owaranai Seraph,7.31,"Comedy, Police, Supernatural, Vampire, Shounen",Seraph of the Endless,9
30721,Hacka Doll The Animation,6.41,"Comedy, Sci-Fi",Hackadoll The Animation,13
30723,Midori no Makibao Compilation OVA,Unknown,"Sports, Comedy",Unknown,1
30727,Saenai Heroine no Sodatekata ♭,7.8,"Harem, Comedy, Romance, Ecchi, School",Saekano:How to Raise a Boring Girlfriend .flat,11
30732,Agukaru: Play with Ibaraki-hen Episode 0,Unknown,"Magic, Slice of Life, Supernatural",Agriculture Angel BARAKI:Play with Ibaraki Episode 0,1
30736,Shingeki no Bahamut: Virgin Soul,7.47,"Action, Adventure, Demons, Supernatural, Magic, Fantasy",Rage of Bahamut:Virgin Soul,24
30738,Gamba: Gamba to Nakama-tachi,5.8,"Adventure, Kids",Air Bound,1
30739,Ane Log: Moyako Neesan no Honpen wo Tobidashite Tomaranai Monologue Specials,5.34,"Comedy, Ecchi",Unknown,3
30740,Young Black Jack,7.24,"Historical, Drama, Seinen",Young Black Jack,12
30741,Hyoudou Ibuki: Kanpeki Ibuki Kaichou ga Kousoku Do M!? na Wake,6.77,Hentai,Unknown,2
30743,Kanadian Families: Episode Zero,5.65,"Slice of Life, Comedy",Unknown,1
30745,Kyoukai no Kanata Movie: I'll Be Here - Kako-hen - Yakusoku no Kizuna,7.89,Music,Beyond the Boundary:I'll Be Here - Past Special,1
30746,Fushigi na Somera-chan,5.88,"Comedy, Magic, Slice of Life",Unknown,12
30749,Saijaku Muhai no Bahamut,6.62,"Action, Harem, Supernatural, Romance, Ecchi, Fantasy, Mecha, School",Undefeated Bahamut Chronicle,12
30751,Usavich Zero,6.05,Comedy,Unknown,13
30752,himitsukesshatakanotsume.jp Specials,Unknown,"Comedy, Parody",Unknown,2
30753,Himitsukessha Taka no Tsume The Movie 4: Kaspersky wo Motsu Otoko,Unknown,"Parody, Comedy",Unknown,1
30754,Tamagotchi! x Taka no Tsume: Tamagotchi de Seikai Seifuku,Unknown,"Comedy, Parody",Unknown,1
30757,Monster Strike,6.45,"Action, Game, Fantasy",Monster Strike,51
30759,Minna de Tonda,Unknown,"Drama, Kids",Unknown,1
30760,Momoiro no Crayon,Unknown,"Kids, Drama",Unknown,1
30761,Jin Ken Mamoru-kun to Ayumi-chan Sekai wo Shiawase ni,Unknown,"Fantasy, Kids",Unknown,1
30762,Soumubu Sououka Yamaguchi Roppeita: Saibanin Project Hajimemasu!,Unknown,Slice of Life,Unknown,1
30763,Yuuki no Omamori,Unknown,"Drama, Kids",Unknown,1
30764,Jibun no Mune ni te wo Atete,Unknown,"Drama, Kids",Unknown,1
30765,Present,Unknown,"Drama, Kids",Unknown,1
30766,Homé-Pato the Movie,5.44,Cars,Unknown,1
30767,Wonder 3 Pilot,Unknown,"Action, Adventure, Comedy, Sci-Fi",Unknown,1
30770,Maid-san to Boin Damashii,5.62,"Harem, Hentai",Unknown,2
30771,Mudai,7.2,"Music, Slice of Life, Drama, Romance",Unknown,1
30777,Kaijuu Sakaba Kanpai!,Unknown,"Comedy, Supernatural",Unknown,13
30778,Fairy Tail Movie 2: Dragon Cry,7.52,"Action, Adventure, Comedy, Magic, Fantasy, Shounen",Unknown,1
30781,Matsubara-kun,Unknown,Comedy,Unknown,5
30782,Bikini Warriors,5.16,"Comedy, Ecchi, Fantasy, Parody",Bikini Warriors,12
30790,Yowamushi Pedal: Re:ROAD,7.42,"Drama, Shounen, Sports",Unknown,1
30795,Bakuon!!,6.48,"Comedy, Seinen, Slice of Life",Bakuon!!,12
30796,Gokudou Sakaba Denden: Gokudou Daisensou Gaiden,Unknown,Comedy,Unknown,3
30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo",Unknown,"Kids, Slice of Life, Comedy, School",Unknown,1
30806,Schwarzesmarken,6.79,"Action, Military, Sci-Fi, Historical, Drama, Mecha",Schwarzes Marken,12
30812,Gyakuten Majo Saiban: Chijo na Majo ni Sabakarechau The Animation,6.61,"Hentai, Magic",Unknown,1
30813,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,6.9,"Comedy, Romance, School",Unknown,1
30814,Landscape,4.76,Dementia,Unknown,1
30817,Netoraserare,5.57,Hentai,Unknown,2
30818,City Hunter: Ryou no Propose,6.63,"Action, Mystery, Comedy, Police",Unknown,1
30825,Gakkou no Kaidan: Kubinashi Rider!! Shi no Noroi,7.05,"Horror, Mystery, Supernatural",Ghost Stories:The Headless Horsemen!! Curse of Death,1
30826,Suzakinishi The Animation,5.42,"Slice of Life, Comedy",Unknown,12
30829,30-pun de Wakaru! Kore made no Love Live!,7.17,"Music, Slice of Life, School",Unknown,2
30831,Kono Subarashii Sekai ni Shukufuku wo!,8.15,"Adventure, Comedy, Fantasy, Magic, Parody, Supernatural",KonoSuba:God's Blessing on This Wonderful World!,10
30839,Big X Episode 0,Unknown,"Action, Historical, Sci-Fi, Shounen",Unknown,1
30840,Many Things SD Gundam,5.33,"Parody, Comedy, Mecha",Unknown,2
30842,Nekota no Koto ga Kininatte Shikatanai. (ONA),6.23,"School, Shoujo",Unknown,4
30845,Aikatsu! Music Award: Minna de Shou wo MoracchaimaShow!,6.94,"Music, Shoujo",Unknown,1
30850,UFO Gakuen no Himitsu,5.13,"Sci-Fi, Space",The Laws of the Universe:Part 0,1
30851,Q Transformers: Saranaru Ninki Mono e no Michi,5.75,"Slice of Life, Parody, Mecha",Unknown,13
30859,Memory of Red,4.56,Dementia,Unknown,1
30860,Koumon-teki Juuku Ketsujiru Juke,3.41,"Music, Comedy, Dementia",Anal Juke:Anal Juice,1
30861,Happy Bogeys,Unknown,Unknown,Unknown,12
30862,Yubi wo Nusunda Onna,5.81,Unknown,Woman Who Stole Fingers,1
30863,Usalullaby,4.83,Dementia,Unknown,1
30864,New Tokyo Ondo,Unknown,Dementia,Unknown,1
30865,Umi ni Ochita Tsuki no Hanashi,6.21,Kids,The Moon That Fell into the Sea,1
30868,Ajin Part 1: Shoudou,7.52,"Action, Horror, Mystery, Seinen, Supernatural",Ajin:Demi-Human Movie 1:Compel,1
30869,Ajin Part 2: Shoutotsu,7.29,"Action, Horror, Mystery, Seinen, Supernatural",Ajin:Demi-Human Movie 2:Confront,1
30870,Ajin Part 3: Shougeki,7.31,"Action, Horror, Mystery, Seinen, Supernatural",Ajin:Demi-Human Movie 3:Collide,1
30873,Madou King Granzort: Nonstop Rabi,Unknown,"Action, Fantasy, Magic, Comedy, Mecha, Sci-Fi, Shounen",Unknown,1
30875,Washimo 3rd Season,Unknown,"Comedy, Kids, School, Sci-Fi, Slice of Life",Unknown,44
30885,Noragami Aragoto OVA,7.91,"Action, Adventure, Comedy, Shounen, Supernatural",Unknown,2
30886,Mu Di,5.87,Music,Unknown,1
30891,Oni Chichi: Refresh♥,6.91,Hentai,Unknown,4
30892,Boo Boo Boy,Unknown,"Cars, Kids",Unknown,26
30893,Deban Desu Yo! Onigirizu,Unknown,Comedy,Unknown,6
30895,HaruChika: Haruta to Chika wa Seishun suru,6.36,"Music, Slice of Life, Mystery, Romance, School",Haruchika:Haruta & Chika,12
30896,Love Live! School Idol Project: μ's →NEXT LoveLive! 2014 - Endless Parade Encore Animation,6.92,Comedy,Unknown,1
30898,Tsunpri,7.03,Hentai,Unknown,1
30901,Utawarerumono: Itsuwari no Kamen,7.27,"Action, Drama, Fantasy",Utawarerumono:The False Faces,25
30902,Yuru Yuri Nachuyachumi!+,7.79,"Slice of Life, Comedy, Shoujo Ai",Unknown,2
30903,Children Record,6.81,Music,Children Record,2
30905,Owanko,Unknown,Comedy,Unknown,7
30906,Malta no Bouken,Unknown,"Kids, Slice of Life",Unknown,12
30907,Eine Kleine,7.02,"Music, Slice of Life, Drama, Romance",Unknown,1
30909,Vivi,5.98,"Adventure, Music, Romance, Fantasy",Unknown,1
30911,Tales of Zestiria the Cross,7.31,"Action, Adventure, Magic, Fantasy",Tales of Zestiria the X,12
30912,Robot Girls Z Episode 0,6.11,"Comedy, Mecha, Parody",Unknown,1
30913,Mekakucity Days,7.51,"Music, Psychological, Sci-Fi",Mekakucity Days,5
30914,Animax Taisou,Unknown,"Sports, Kids",Unknown,30
30915,Kekkai Sensen: Soresaemo Saitei de Saikou na Hibi,6.82,"Action, Fantasy, Shounen, Super Power, Supernatural, Vampire",Blood Blockade Battlefront:Even These Are the Worst and Best Days Ever,1
30916,The Five Killers,6.03,Action,Unknown,1
30919,Sora no Method: Aru Shoujo no Kyuujitsu★,6.89,"Slice of Life, Fantasy, Comedy",Unknown,1
30920,Utopa,5.68,Sci-Fi,Unknown,1
30921,Kacchikenee!,6.34,Supernatural,Unknown,1
30922,Kaze no Matasaburou (Movie),6.11,"Supernatural, Fantasy",MATASABURO of the Wind,1
30923,Colorful Ninja Iromaki,5.94,Fantasy,Colorful Ninja Iromaki,1
30924,Mikagura Gakuen Kumikyoku,6.68,"Music, Psychological, School",Mikagura School Suite,5
30925,Gatchaman Crowds Insight: Inbound,7.02,"Sci-Fi, Adventure",Gatchaman Crowds Insight,1
30926,Akazukin Chanto Manabou! Koutsuu Rule,Unknown,"Drama, Kids",Unknown,1
30927,"Hanakappa no Koutsuu Anzen: Cake wo Momomete Migi, Hidari, Migi",Unknown,"Drama, Fantasy, Kids",Unknown,1
30928,Tobidashi wa Abunaizo! Mushi Mushi Mura no Koutsuu Anzen,Unknown,"Drama, Kids",Unknown,1
30929,Aladdin to Mahou no Lamp no Koutsuu Anzen,Unknown,"Drama, Fantasy, Kids",Unknown,1
30930,Mameushi-kun no Koutsuu Anzen,Unknown,"Drama, Kids",Unknown,1
30931,Usagi to Kame no Koutsuu Anzen,Unknown,"Drama, Fantasy, Kids",Unknown,1
30932,Oz no Mahoutsukai no Koutsuu Anzen no Tabi,Unknown,"Kids, Drama, Fantasy",Unknown,1
30933,Son Gokuu no Koutsuu Rule Shugyou Chuu,Unknown,"Drama, Fantasy, Kids",Unknown,1
30935,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka,Unknown,Drama,Unknown,1
30938,Ijime Juuyon-sai no Message,Unknown,Drama,Unknown,1
30939,Shiranpuri,Unknown,"Drama, School",Unknown,1
30940,Shounen Muku Hatojuu Monogatari,Unknown,"Drama, Kids",Unknown,1
30941,Utsukushii Message,Unknown,"Drama, Kids",Unknown,1
30942,Ojarumaru: Chitchai Mono no Ookina Chikara,Unknown,"Kids, Historical",Unknown,1
30943,Ojiichan wa Boku no Hero,Unknown,"Drama, Kids",Unknown,1
30944,Muku Hatojuu no Meiken Monogatari,Unknown,"Adventure, Drama, Kids",Unknown,1
30947,Kurayami Santa,5.24,"Historical, Supernatural",Unknown,13
30948,Kowabon,5.24,Horror,Unknown,13
30952,New Initial D Movie: Legend 3 - Mugen,7.83,"Cars, Seinen, Sports",Unknown,1
30953,Arslan Senki (TV): Arsen 4-koma Gekijou,6.69,Comedy,Unknown,8
30954,Jakusansei Million Arthur,6.33,"Comedy, Parody, Ecchi, Fantasy",Unknown,60
30955,Crazy Monkey,5.1,Ecchi,Unknown,1
30957,Yukidaruma,Unknown,"Fantasy, Historical",Unknown,1
30958,Daruma-chan,Unknown,"Kids, Supernatural",Unknown,6
30959,Charamaru-kun to Dokumaru-kun,Unknown,"Kids, Super Power",Unknown,1
30960,Shou-chan Sora wo Tobu,Unknown,"Horror, Sci-Fi",Sho is Flying in the Sky,1
30961,Sylvanian Families Mini Gekijou: Omoigakenai Okyakusama,Unknown,Slice of Life,Unknown,3
30965,Ninpuu Kamui Gaiden: Tsukihigai no Maki,Unknown,"Action, Adventure, Historical, Martial Arts, Samurai",Unknown,1
30967,Chuumon no Ooi Ryouriten (1993),5.5,"Horror, Supernatural, Fantasy",Unknown,1
30968,Kokoro no Catchball,Unknown,"Kids, Sports",Unknown,1
30969,Yasashii Ookami,Unknown,Kids,Unknown,1
30970,Jidou Bungaku Library,Unknown,"Demons, Drama, Fantasy, Historical, Kids, Magic, Romance, Samurai, Supernatural",Unknown,6
30971,Tanita Shokudou,Unknown,Slice of Life,Unknown,1
30973,Urashima Tarou (1952),Unknown,Historical,Unknown,1
30974,Wasurerumonka!,Unknown,"Drama, Kids",Unknown,1
30975,Nanoha,Unknown,"Drama, Historical, Kids",Unknown,1
30976,Kiminari Dousuru? Yuukai Itazura: Sarenai Tame ni,Unknown,"Drama, Kids",Unknown,1
30977,Umi no Koumori,Unknown,"Drama, Kids",Unknown,1
30978,Okaasan no Yasashii te,Unknown,"Drama, Kids",Unknown,1
30979,Hachikadzuki-hime,Unknown,"Drama, Fantasy, Historical, Kids",Unknown,1
30980,Ojiichan no Hanabi,Unknown,"Drama, Kids",Unknown,1
30981,Hotaru no Mau Machi de,Unknown,"Drama, Kids",Unknown,1
30982,Shutter Chance,Unknown,"Drama, Kids",Unknown,1
30983,Shibuzome Ikki: Ashita ni Kakeru Niji,Unknown,"Historical, Kids",Unknown,1
30984,Bero-dashi Chonma,Unknown,"Historical, Kids",Chonma Sticks His Tongue Out,1
30985,Yamakoshi Mura no Mari to Sanbiki no Koinu,Unknown,"Drama, Kids",Unknown,1
30988,Futsuu no Joshikousei ga [Locodol] Yattemita. OVA,7.06,"Slice of Life, Comedy, Seinen",Unknown,2
30989,Bary-san no Imabari-ben Kouza,Unknown,Comedy,Unknown,47
30991,Himouto! Umaru-chan OVA,7.25,"Slice of Life, Comedy, School, Seinen",Unknown,2
30997,Ojiichan no Tomato,Unknown,"Drama, Kids",Unknown,1
30998,Yuujou no Kickoff,Unknown,"Drama, Kids, Sports",Unknown,1
30999,Ningen no Uta,Unknown,"Drama, Kids",Unknown,1
31000,Kizuna: Ningen no Uta Part 2,Unknown,"Drama, Kids",Unknown,1
31001,Mirai Kara no Message,Unknown,"Drama, Kids",Unknown,1
31002,Nibiki no Neko to Genkina Kazoku,Unknown,"Drama, Kids",Unknown,1
31003,Boku no Aozora,Unknown,"Drama, Kids",Unknown,1
31004,Niji no Kakehashi,Unknown,"Drama, Kids",Unknown,1
31005,Souta no Chikai: Sabetsu ni Makenai Chikara,Unknown,"Drama, Historical, Kids",Unknown,1
31007,Kumori Nochi Hare,Unknown,"Drama, Kids",Unknown,1
31008,Makeruna! Senta: Sayonara Ijime Mushi,Unknown,"Drama, Kids",Unknown,1
31009,Mebuki,Unknown,"Drama, Kids",Unknown,1
31014,Aru Zombie Shoujo no Sainan,4.92,"Action, Horror",Unknown,1
31015,Kakusensou,Unknown,"Drama, Historical, Kids",Unknown,1
31016,Juuroku Jizou Monogatari: Sensou no Gisei ni Natta Kodomo-tachi,Unknown,"Drama, Historical, Kids",Unknown,1
31017,Neko wa Ikite Iru,Unknown,"Kids, Historical, Drama",Unknown,1
31018,DD Hokuto no Ken 2 Ichigo Aji+,5.9,"Comedy, Parody, School, Seinen",DD Fist of the North Star 2:Strawberry Flavor Plus,12
31019,Norasco (TV),Unknown,"Slice of Life, Comedy",Unknown,43
31020,Norasco: Cinema Point Card-hen,Unknown,"Comedy, Slice of Life",Unknown,10
31033,Nintama Rantarou: Dokutake Onsen no Dan,Unknown,Comedy,Unknown,1
31034,Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan,Unknown,Comedy,Unknown,1
31035,Inferno Cop Specials,6.14,"Action, Comedy",Unknown,3
31043,Boku dake ga Inai Machi,8.37,"Mystery, Psychological, Supernatural, Seinen",ERASED,12
31044,Kamisama Minarai: Himitsu no Cocotama,6.01,"Fantasy, Kids, Magic, Slice of Life",Unknown,139
31048,Burenai Ai de,6.5,Music,Unknown,1
31049,Beyblade Burst,6.33,"Action, Sci-Fi, Adventure, Sports, Shounen",Unknown,51
31050,Cyborg 009 VS Devilman,6.34,"Action, Sci-Fi, Super Power, Demons, Supernatural, Shounen",Unknown,3
31051,Kuroko no Basket: Saikou no Present Desu,8.1,"Action, Sports, School, Shounen",Unknown,1
31052,Saru Getchu Movie: Ougon no Pipo Helmet - Ukki Battle,Unknown,"Adventure, Comedy, Shounen",Unknown,1
31054,"Letchu, Getchu, Saru Getchu",Unknown,Comedy,Unknown,76
31055,Tobidasu PriPara: Mi~nna de Mezase! Idol☆Grand Prix,6.45,"Music, Slice of Life, School, Shoujo",Unknown,1
31056,Fate/kaleid liner Prisma☆Illya 2wei Herz! Specials,6.96,"Comedy, Magic, Ecchi",Fate/Kaleid Liner Prisma Illya 2Wei Herz! Shorts,5
31057,Onaka Hime,Unknown,Fantasy,Princess Onaka,3
31064,Gunslinger Stratos The Animation: Kikan/Kaze no Yukue,6.07,"Action, Sci-Fi",Unknown,1
31065,Gunslinger Stratos The Animation: Bunki/Futatsu no Mirai,6.13,"Action, Sci-Fi",Unknown,1
31068,Hime Chen! Otogi Chikku Idol Lilpri (2011),6.66,"Magic, Shoujo",Spellbound! Magical Princess Lilpri,51
31070,Etotama Specials,6.52,"Action, Comedy, Fantasy",Unknown,6
31071,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou",Unknown,Comedy,Unknown,5
31072,Show By Rock!!: Legend of Shingan Crimsonz,5.77,"Comedy, Music",Unknown,3
31073,Show By Rock!!: Plasmagica na Gogo,5.76,Comedy,Unknown,3
31078,PikkaPika Summer,Unknown,Unknown,Unknown,31
31080,Anne Happy♪,6.98,"Slice of Life, Comedy, School",Anne-Happy,12
31091,Komori-san wa Kotowarenai!,6.26,"Slice of Life, Comedy, School",Komori-san Can't Decline!,12
31096,Hibike! Euphonium: Suisougaku-bu no Nichijou,6.78,"Comedy, Music, School",Sound! Euphonium Specials,7
31098,Ushio to Tora (TV) 2nd Season,7.95,"Action, Adventure, Comedy, Demons, Supernatural, Shounen",Ushio & Tora,13
31101,"Aniki no Yome-san nara, Ore ni Hamerarete Hiihii Itteru Tokoro Da yo",6.15,Hentai,Unknown,1
31102,Taiko no Tatsujin: 15 Shuunenkinen Short Animation,5.25,Game,Unknown,1
31105,Buddy Complex: Daremo Shiranai Ashita e,6.97,"Action, Mecha, Sci-Fi",Unknown,1
31107,JR Nishi Nihon: Summer Train!,5.38,Slice of Life,Unknown,1
31108,Green Dakara x Bakemono no Ko,5.28,Music,Unknown,2
31109,Hatsukoi Monster,5.61,"Comedy, Romance, School, Shoujo",First Love Monster,12
31111,Nisshin Seifun Group CM,5.97,"Kids, Slice of Life",Unknown,3
31113,Suisei no Gargantia: Puchitto Furikaerintia,6.2,"Action, Sci-Fi, Adventure, Mecha",Unknown,1
31115,Schick x Evangelion,6.06,"Comedy, Parody",Unknown,2
31116,Momotaros no Natsuyasumi,Unknown,"Action, Comedy, Kids, Parody, Super Power",Unknown,1
31117,Ano Ko to Ii Koto,6.8,Hentai,Unknown,2
31118,Demon Busters: Ecchi na Ecchi na Demon Taiji The Animation,6.82,"Harem, Hentai, Demons, Supernatural, School",Unknown,1
31121,Monster Musume no Iru Nichijou: Hobo Mainichi ◯◯! Namappoi Douga,6.55,"Slice of Life, Comedy",Unknown,60
31128,Arslan Senki (TV): Tsuioku no Shou - Dakkan no Yaiba,6.55,"Action, Adventure, Drama, Fantasy, Historical, Supernatural",The Heroic Legend of Arslan,1
31129,Chichi to Ko,Unknown,Drama,Unknown,1
31133,Shounen Sunday CM Gekijou: InuYasha-hen,6.28,"Action, Demons, Fantasy",Unknown,2
31135,Idea ga Tsukamaranai.,Unknown,Dementia,Uncapturable Ideas,1
31137,Mahou Shoujo Lyrical Nanoha ViVid: Special Program,6.13,"Action, Magic, Martial Arts",Unknown,1
31138,Overlord: Ple Ple Pleiades,7.0,"Action, Comedy, Magic, Fantasy",Unknown,8
31139,Ame-iro Cocoa: Rainy Color e Youkoso!,4.8,"Slice of Life, Comedy","Rainy Cocoa, Welcome to Rainy Color",12
31143,Onsen Yousei Hakone-chan,5.86,"Slice of Life, Comedy",Hakone-chan,13
31144,Mottainai (Special),6.46,Slice of Life,Unknown,1
31145,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu Picture Drama,6.86,"Comedy, Military",Unknown,1
31147,Concrete Revolutio: Choujin Gensou,6.71,"Action, Demons, Drama, Fantasy, Mystery, Sci-Fi, Super Power, Supernatural",Concrete Revolutio,13
31149,Persona 3 the Movie 4: Winter of Rebirth,8.02,"Action, Supernatural, Fantasy",Unknown,1
31150,Xi Yang Yang Yu Hui Tai Lang,6.03,"Adventure, Comedy, Kids",Pleasant Goat and Big Big Wolf,Unknown
31156,"Kuusen Madoushi Kouhosei no Kyoukan: Lecty no, Ikimonogatari",6.43,"Action, Drama, Magic, Fantasy, School",Unknown,1
31157,ClassicaLoid,6.41,"Comedy, Music",ClassicaLoid,25
31158,Hetalia: The World Twinkle Specials,7.25,"Comedy, Historical, Parody",Unknown,3
31163,Dimension W,7.22,"Action, Sci-Fi, Seinen",Dimension W,12
31164,Aloha! Youkai Watch: Rakuen Hawaii de Geragerapou!!,Unknown,"Slice of Life, Kids, Supernatural",Unknown,1
31165,Meiji x Kokosake & anohana Receipt Oubo Campaign,5.62,Drama,Unknown,2
31166,Nyamen: Tenkai Daiichi Joshi Koukou Bunka Matsuri Tokubetsu Eizou,Unknown,Music,Unknown,1
31168,Pokemon XY: Odemashi Ko Majin Hoopa,6.31,"Action, Fantasy, Kids","Pokemon:Hoopa, The Mischief of Pokemon",1
31170,Youkai Ninpouchou Jiraiya!,5.49,"Action, Comedy",Unknown,1
31173,Akagami no Shirayuki-hime 2nd Season,8.0,"Drama, Romance, Fantasy, Shoujo",Snow White with the Red Hair 2,12
31174,Osomatsu-san,8.02,"Comedy, Parody",Mr. Osomatsu,25
31177,Yakyuubu Aruaru,Unknown,Sports,Unknown,3
31178,Uta no☆Prince-sama♪ Maji Love Legend Star,7.19,"Harem, Music, Comedy, Romance, Shoujo",Uta no Prince Sama Legend Star,13
31181,Owarimonogatari,8.46,"Mystery, Comedy, Supernatural, Vampire",Owarimonogatari,12
31189,Watashi ga Toriko ni Natte Yaru,6.86,Hentai,Unknown,2
31196,Cardfight!! Vanguard G: GIRS Crisis-hen,6.67,"Action, Game, Shounen",Cardfight!! Vanguard G GIRS Crisis,26
31201,Doraemon Movie 36: Shin Nobita no Nippon Tanjou,7.25,"Adventure, Comedy, Fantasy, Kids, Shounen",Doraemon the Movie:Nobita and the Birth of Japan 2016,1
31202,Chibi Maruko-chan Movie: Italia kara Kita Shounen,6.57,"Slice of Life, Comedy, Kids, School",Unknown,1
31205,Lulin Da Maoxian,Unknown,"Adventure, Fantasy",Jungle Master,1
31211,Choegang Top Plate,Unknown,"Action, Kids, Sports, Comedy",Unknown,26
31221,Tantei Team KZ Jiken Note,6.21,"Mystery, School",Unknown,16
31223,Phantasy Star Online 2 The Animation,6.35,"Action, Game, Sci-Fi, School",Unknown,12
